ID	MDHFO10	MDHFO11	MDHFO12	MDHFO13	MDHFO14	MDHFO15	MDHFO16	MDHFO17	MDHFO18	MDHFO19	MDHFO1	MDHFO20	MDHFO21	MDHFO22	MDHFO23	MDHFO24	MDHFO25	MDHFO26	MDHFO27	MDHFO28	MDHFO29	MDHFO2	MDHFO30	MDHFO3	MDHFO4	MDHFO5	MDHFO6	MDHFO7	MDHFO8	MDHFO9	MDHFS10-2	MDHFS1-1	MDHFS13-2	MDHFS14-1	MDHFS15-1	MDHFS17-1	MDHFS18-1	MDHFS19-1	MDHFS20-1	MDHFS21-1	MDHFS2-1	MDHFS22-1	MDHFS23-1	MDHFS24-1	MDHFS25-1	MDHFS26-1	MDHFS29-1	MDHFS30-1	MDHFS31-1	MDHFS3-1	MDHFS32-1	MDHFS33-1	MDHFS34-1	MDHFS35-1	MDHFS4-1	MDHFS5-1	MDHFS6-1	MDHFS7-1	MDHFS8-1	MDHFS9-1	MDHFT10-1	MDHFT1-1	MDHFT14-1	MDHFT15-1	MDHFT16-1	MDHFT17-1	MDHFT18-1	MDHFT19-1	MDHFT20-1	MDHFT21-1	MDHFT2-1	MDHFT23-1	MDHFT24-1	MDHFT25-2	MDHFT26-2	MDHFT27-1	MDHFT29-1	MDHFT30-1	MDHFT31-1	MDHFT3-1	MDHFT32-1	MDHFT33-1	MDHFT34-1	MDHFT35-2	MDHFT4-1	MDHFT6-1	MDHFT7-1	MDHFT8-1
d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__UBA1765;s__	2.31490946761374e-05	3.23082503417084e-05	2.8871892918278e-05	1.47351399231025e-05	1.91061549200433e-05	2.08967691639121e-05	1.65683064269237e-05	0.000101870048602847	8.82749436369084e-06	1.33009549980947e-05	1.36201512676461e-05	1.44098650046588e-05	4.40785967038252e-06	2.47156751859353e-05	4.18552682596866e-05	1.18251016833311e-05	7.14142553837443e-06	6.43442035119341e-06	1.77329910311587e-05	1.37320732506046e-05	3.33727794717517e-05	1.31294345433491e-05	9.60276846602764e-06	2.22171511879297e-05	1.43055355228087e-05	1.00359179002949e-05	7.1447335214613e-06	1.23051605600142e-05	2.50865163236083e-05	9.68787247037358e-06	2.45767443384055e-05	2.89291706837295e-05	2.25969734820518e-05	1.76023004922194e-05	1.91557663550336e-05	2.44930583064579e-05	1.67042283201959e-05	1.67097546752066e-05	1.79542993639381e-05	1.83770924980606e-05	2.49737427082318e-05	1.87799307745081e-05	1.54966255651736e-05	2.21881351576649e-05	2.59542726293968e-05	2.60280412670399e-05	2.43491820631418e-05	3.31463284678638e-05	1.62417756247487e-05	2.05352065693422e-05	1.3950419239735e-05	1.98787069411222e-05	1.94397602454302e-05	2.6993734848138e-05	2.28226635344295e-05	2.02452863277141e-05	1.37177861343872e-05	2.86578050999112e-05	2.19629910902828e-05	2.11183161615706e-05	1.57872753823561e-05	2.2133297982351e-05	2.03421169606913e-05	2.22632583853018e-05	2.39611158262345e-05	1.95062979887333e-05	2.19467819083243e-05	2.11337693640305e-05	1.77561175533446e-05	2.34244220775867e-05	2.03554671608348e-05	2.45204582400419e-05	2.52865416977426e-05	1.47081046339163e-05	2.17020978013808e-05	1.87086011252277e-05	1.82363985490141e-05	1.7127914725344e-05	2.65370645298191e-05	1.90351070734848e-05	2.27079012116371e-05	1.68426943361825e-05	1.58308494882572e-05	2.49114998396029e-05	2.53869028525979e-05	2.53945299159125e-05	1.89733938951807e-05	1.98086908841376e-05
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__UBA953;g__;s__	0.000103278652107578	7.18356064766721e-05	0.000105513908892584	4.45789586842394e-05	3.38893146871037e-05	3.76862485180568e-05	0.064185864006088	7.18093287429259e-05	3.10040717548717e-05	0.000105117472895866	9.29159506016418e-05	5.54784121119233e-05	3.03569181910994e-05	5.87926332854042e-05	6.8675064655761e-05	7.00792048673858e-05	4.10284151764097e-05	5.09476447407418e-05	0.000168311721516693	3.38462616101506e-05	4.38975642511417e-05	7.04331875032264e-05	5.4414482546683e-05	0.000116108716728437	8.88128379783873e-05	6.62157972943604e-05	3.8073183185905e-05	0.000108166852941399	9.87057750021403e-05	5.28829249195489e-05	0.000235612510856216	0.000135645343802902	0.0181227858277528	0.000262718252892697	0.0023421630160881	0.000769720095277558	0.00817488376331155	0.000208675123333232	0.000127576864684461	0.00386002612472442	0.012786693956574	0.000292056446951724	0.000788026484906375	0.000224574363900503	0.000457510441600704	0.00628714877627902	0.000341089477231786	0.00120534448784683	0.00644952328724446	0.000787472166285362	0.0001932151625237	0.000166701677706902	0.00157855801651934	0.00108097236402787	0.00204147732956313	0.0189849140167976	0.000127469181230195	0.000102396225206108	8.28318101336368e-05	0.000153406163546678	0.000845912140043964	0.000338020830418069	0.00121197819000568	0.000212336869094947	0.000565092694640358	0.00107477552512968	0.000136238563979354	0.000303618970967784	0.000435991010431956	0.00114720312518767	0.000122172431683384	0.000453968343651264	0.000362879891353645	0.000449122115292555	0.000212185360910311	0.000306963583381668	0.000325318108850648	0.000108486502970768	0.00149817047587488	0.00241035649784723	0.000953975778257198	0.00187248333183944	0.00441716410558147	0.00024400546513608	0.000247999679110364	0.000301269239004022	0.00182003394801606	0.00030782582317693
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__	0.000422942109681962	0.00127626888675212	0.00094150033783599	0.00243488494811905	0.000733721751370329	0.00737269220547725	0.000328334530805713	0.000810085871597373	0.00504554743134691	0.000721161490121028	0.00234489152464677	0.00367149809493168	0.0125597405661418	0.00327410204795436	0.00377494349124588	0.000488813361836891	0.00986753967647781	0.000446520217647683	0.0073953716072113	0.0054696339662402	0.000835368156485263	0.00873819238019262	0.00859998383165498	0.00358986123502019	0.00159471896447313	0.000725198250224339	0.00122950470338621	0.00107515347460403	0.00410786822702104	0.00191840061123913	8.71197874626896e-05	0.000232624731942067	8.4166556492303e-05	9.31051493853234e-05	8.46403697904542e-05	7.65560793749664e-05	8.00405333596293e-05	8.94570327992331e-05	8.20056206636744e-05	7.38002521599757e-05	9.27092226148261e-05	0.000110274762923597	7.92346756481178e-05	7.93385071738829e-05	9.87090236021759e-05	9.20675345838647e-05	0.000120423822579551	0.000150949151611268	8.47239002801321e-05	9.28434634051784e-05	7.43298724288779e-05	9.81689430556518e-05	0.000110949104616481	0.00012246875300117	0.000122684543065805	0.000107712524242882	0.000151510796808539	9.75542563871483e-05	0.000107778754789039	9.16131171465143e-05	7.84898809800237e-05	7.49376555147331e-05	6.73116173631973e-05	7.53438327149372e-05	7.70179287929357e-05	8.52680776486881e-05	0.000117258194489189	0.000101555427964314	7.76686250682541e-05	8.50771987502406e-05	7.78560271055677e-05	8.63160312358063e-05	7.92086553190584e-05	7.4714849368854e-05	7.08156298111455e-05	7.69812319258847e-05	6.76934256363613e-05	0.000113383733123108	8.65743536412183e-05	6.18686636973793e-05	0.000101019649265156	7.55357009141924e-05	7.03360497529556e-05	8.90346780920624e-05	9.83062538685541e-05	6.56517612749502e-05	8.68172970761304e-05	7.09881154565167e-05
d__Bacteria;p__Spirochaetota;c__UBA4802;o__UBA4802;f__UBA5550;g__;s__	2.80938623062921e-05	6.19489881888225e-05	2.81282035288911e-05	1.90051821775676e-05	1.59385523412669e-05	2.40541664774722e-05	8.61538023017446e-06	1.46469671293093e-05	2.48747267576129e-05	1.83964878229086e-05	3.24687733104913e-05	2.92975400694813e-05	1.48248800195362e-05	2.10006683123681e-05	2.31502604641974e-05	2.84077262987985e-05	1.35297235949278e-05	3.00694234485459e-05	4.19366346317203e-05	2.2823147424042e-05	1.72252272134738e-05	2.7282705581459e-05	2.25882018731052e-05	2.90432725830715e-05	1.90950606366493e-05	2.51246103534109e-05	1.90982378699618e-05	2.4690289672824e-05	4.66618524130811e-05	4.66438439867202e-05	2.07967104761165e-05	2.73075599650056e-05	1.86826344637929e-05	1.52372567610789e-05	2.01319481190537e-05	1.58287023893707e-05	1.9198500708306e-05	1.72014090402804e-05	1.61353225620102e-05	1.80398569073114e-05	1.80313758368628e-05	1.84002610293293e-05	1.56799718468245e-05	1.75237552746067e-05	2.38500355809308e-05	1.92783962193846e-05	2.25484890599431e-05	1.94662847766583e-05	1.56952193072022e-05	1.71225568302753e-05	1.460078615895e-05	1.76080481907209e-05	2.14399037011581e-05	1.93469136600331e-05	2.47321880537165e-05	1.67115691816647e-05	1.89261062017719e-05	1.76466279108136e-05	1.71193623542763e-05	1.73251398918675e-05	1.63854853947848e-05	1.27551995734682e-05	1.2404613981953e-05	1.65380673378071e-05	1.72898444531359e-05	1.69171366455562e-05	2.36128339389523e-05	2.49176599610637e-05	1.91487045471539e-05	2.0148618349084e-05	1.74841909552671e-05	1.71996079746575e-05	1.91603791868318e-05	1.79958677509749e-05	1.35121891834775e-05	1.54167927202095e-05	1.7872051871943e-05	1.98951021654104e-05	1.76698423041658e-05	1.463548577071e-05	2.23715928152105e-05	1.80170299967257e-05	1.76325676434395e-05	2.02912837326602e-05	2.01912061992306e-05	1.2839629340669e-05	1.72745728003135e-05	1.45481030760962e-05
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA7477;s__	0.000112399948205145	0.000128794648872803	0.000196418622306839	3.82951224643906e-05	5.46811253417524e-05	9.08390393427237e-06	9.23016003836312e-05	4.65181456307477e-05	2.50478723368016e-05	0.000256385725195799	6.10560453935149e-05	3.00660534569664e-05	1.58240848411801e-05	5.00467315297255e-05	3.85319095187808e-05	0.000345089745653214	4.72701984699757e-06	8.2054526046732e-06	1.36260709168318e-05	3.46005260023818e-05	4.25482668435732e-05	7.8309030656322e-05	2.37855671707444e-05	0.000249477852133807	6.00233881691649e-05	7.32894447158487e-05	4.00426242203668e-05	0.000724047458444625	0.000167759123057587	7.79305575511751e-05	0.000118610013255606	0.0117796267625433	0.000205294341477226	0.00140738006839482	0.000275863013913093	0.000197504428060659	0.000604039192920003	0.000278947906118173	0.000280778883812578	0.000266509911983396	0.000234389210437523	0.000160885118664118	0.000278316213412167	0.000283833775107607	0.000197209223717346	0.000225354581358781	0.000219358847365398	0.000299073171348797	0.000269599631867859	0.000310506737215873	0.000228734569641488	0.000142391110476528	0.000348731755202043	0.000563758748597458	0.000396300096207419	0.000441423233831159	0.000209146742119188	0.00036557668172232	0.000360249985983063	0.000522062649901545	0.0010613541156751	0.000146230986898505	0.000919396211115541	0.00100137219816915	0.000140199964505984	0.000268603032765037	0.000151693830763492	0.000235632432303124	0.000295042613259901	0.000215377138228671	0.000272052283838293	0.00025521635248134	0.000129426101632393	0.000113553948443108	0.000113620747409444	0.000191949903714941	0.0015547226700288	0.00019653334590238	0.000110387630750882	9.65042270014492e-05	0.000123480200304873	0.000261250540827694	0.000105526247771552	0.000160333924467558	0.000431271549765626	0.000275266082619641	0.000263925755117739	0.00047140755713528
d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__	0.00257969723266908	0.000599096377529126	0.00316340906987625	0.000441959395625984	0.0048120151781343	0.000437596150047714	0.00886728050397247	0.0233534096009323	0.000242129523238216	0.000469981479787795	0.000645786035090115	0.000608462582467769	0.000255458968125041	0.00341071448629928	0.000559563709799799	0.00066040001783303	0.00050879769048214	0.000279988079187265	0.000769003572929167	0.000595913495199395	0.00151062507411612	0.00135929249615615	0.000824589138348961	0.000831274018764364	0.00104328451988162	0.000368044106737808	0.000443473576495766	0.000639720915773089	0.00785602761922084	0.00120311199776692	0.00434640376662922	0.00256516772549583	0.00559559579711477	0.00067539828207809	0.00139517087149396	0.00167928482483638	0.00421070777113533	0.00199206854272321	0.00109786739413933	0.00184341200141215	0.00187414769886631	0.00461966669348564	0.00720744670561511	0.00927421039734628	0.00414008819656501	0.00112694788027698	0.0332269046509622	0.0151254051825765	0.0100747680903	0.00313190656928975	0.000867533481606754	0.00494368856710172	0.0140772725765163	0.00645435536468966	0.00101599243523113	0.00173927258717014	0.0118150850120483	0.00175125197475269	0.000942334943279559	0.00174776761137155	0.00163260134994851	0.00333402286897877	0.00240630753968993	0.00345981183167817	0.00191471940428475	0.00522689831173613	0.00819163114669185	0.0049357073385275	0.00263930880111593	0.00579888980095537	0.00228633752264003	0.00386746311139448	0.0023059415381469	0.00285413995861793	0.00664954537829041	0.00338628907752696	0.000880052135305634	0.00556327859399597	0.00275487404477162	0.000872824703773183	0.00415225746985206	0.00245328492063771	0.0050986459946012	0.00224892502629974	0.00624738086885352	0.00336922832177568	0.0105477477723032	0.00171311158972488
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Duodenibacillus;s__	5.34190112954279e-05	3.43550475273902e-05	5.30984944784495e-05	3.71090867046173e-05	8.27563491051929e-05	3.81581670988922e-05	2.09447088616765e-05	4.34301222270215e-05	3.88133624165094e-05	2.57418601375894e-05	0.0146856087669041	5.10872258599539e-05	2.26038058416124e-05	3.58568452877838e-05	4.77725556061973e-05	3.41727860636782e-05	2.24470586798812e-05	3.36857075613636e-05	0.00010755283132057	2.68117768356649e-05	3.41602087126779e-05	5.89709518369383e-05	3.55503926594003e-05	6.03934394880639e-05	3.22218035130199e-05	4.03958587659343e-05	0.00454035450151608	3.50665462872742e-05	7.06336351777738e-05	4.02091616108663e-05	4.37588439555082e-05	4.60630707268133e-05	3.64815034328048e-05	3.52632412360074e-05	3.08452073910888e-05	2.73772322971997e-05	2.61663178924629e-05	2.52606179922406e-05	3.00886081981392e-05	2.80347305392486e-05	3.50779036989742e-05	3.0666632904871e-05	2.28807782101431e-05	3.02841366044535e-05	4.71000166625924e-05	3.2580668041563e-05	2.93234475425712e-05	3.11406939814535e-05	3.04758983106159e-05	2.39249341393317e-05	2.30472822300114e-05	2.77339077989566e-05	4.27093871149956e-05	3.70072041982781e-05	4.2093587349053e-05	2.46685412634057e-05	2.57801178485592e-05	3.52390611305577e-05	2.45252223576328e-05	3.10035728723488e-05	3.22844160528969e-05	2.91622872136532e-05	1.98711113948195e-05	2.94278169193204e-05	2.65835007499137e-05	3.10516458637921e-05	3.23843181608647e-05	3.59517446924244e-05	2.9779697285099e-05	2.92630355517981e-05	3.15699593972753e-05	2.83902618198712e-05	3.01732127923519e-05	3.11719402808989e-05	2.62145027166931e-05	2.73029043573331e-05	2.92532645515067e-05	3.03687353788139e-05	3.1776235558897e-05	2.35931899330131e-05	3.69173595089165e-05	2.74642716814209e-05	2.4534394182421e-05	3.89603353764263e-05	3.67900932792748e-05	3.04858806803661e-05	3.30002048834509e-05	2.38632744885208e-05
d__Bacteria;p__Firmicutes;c__Bacilli;o__Mycoplasmatales;f__Mycoplasmoidaceae;g__Malacoplasma_A;s__	5.72002382122342e-05	2.78873507604959e-05	2.6775006608767e-05	8.75479060313596e-06	9.18105445661098e-06	9.54072556656925e-06	1.88095346870151e-05	2.26385547578351e-05	9.57051238936679e-06	1.54630898329411e-05	1.75603676085167e-05	1.32484803258414e-05	6.44219694903937e-06	1.33241291213352e-05	1.46116788023514e-05	1.8463731192148e-05	9.40254779134121e-06	6.0704373582296e-06	1.36358917966076e-05	7.11412006185082e-06	1.07192525046208e-05	2.01887784155153e-05	1.25940033918059e-05	2.43857169805464e-05	1.53232734634222e-05	9.80673999383899e-06	6.69909802506557e-05	2.79142404386395e-05	2.766962499492e-05	1.24196715470088e-05	2.85928812597645e-05	2.88109830037812e-05	4.55467389063424e-05	4.48579404547185e-05	4.79675327158533e-05	1.82393361131814e-05	2.10080800068437e-05	3.85213778533328e-05	2.51878446384515e-05	2.02999371072227e-05	3.78891783924769e-05	4.04137498092962e-05	2.08059146041361e-05	3.28811226996371e-05	3.57450007535717e-05	2.44314159670423e-05	1.90995559645512e-05	2.70583195314785e-05	1.90002698875422e-05	1.57875949185604e-05	1.62605513448774e-05	1.99007123357659e-05	2.35269281828558e-05	2.46562741026428e-05	2.60651241943361e-05	3.82763893778228e-05	1.3608216202864e-05	2.95453470439033e-05	3.03881690256179e-05	4.04662685806832e-05	1.64566650742107e-05	1.94518408385765e-05	1.7204478793643e-05	2.35100166932221e-05	3.14688303895324e-05	2.72923807717099e-05	2.76382194262332e-05	2.68271448465088e-05	2.09443711405328e-05	4.06618282933538e-05	2.54537319603032e-05	2.82241179320844e-05	2.27774955917605e-05	2.78511846094904e-05	2.47925079816164e-05	2.60658705122871e-05	2.98040787961785e-05	2.19087666247514e-05	3.33098839602008e-05	2.36891353881664e-05	2.32211058712341e-05	2.63703891867601e-05	2.44754613562386e-05	2.57955957340067e-05	3.07224787202666e-05	2.60341728193149e-05	4.12908751190926e-05	2.21044680039727e-05
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__UBA1711;s__	0.000966712686675191	0.000394446523954147	0.000704038292580536	0.000219252450470704	0.000441834862738082	0.00031917722729758	0.000186981259706107	0.0015470375771422	0.000129498176661104	0.000152375625529873	0.00063603114151315	0.000475156722560204	9.71634189090857e-05	0.000243682831600308	0.00051462238467138	0.000262116416340694	9.19736288458589e-05	9.19948263611427e-05	0.00107427063969456	0.000142895745721589	0.000172672437098888	0.00104350244082511	0.000440888163402096	0.000435925681394181	0.000138158877566879	0.00037600462600847	0.000205774832506471	0.000223496400246014	0.000527956570013725	0.000276627933788974	0.000203782787123716	0.000256791038550307	0.00019561333609896	0.000174334752227592	0.000614822726357589	0.000181798091748676	0.000211315255373316	0.000130018219198487	0.000215321024180957	0.000156955257825869	0.000189648740694369	0.000158091354927997	0.000129556187310599	0.000397353249862828	0.000220389989577223	0.000174383400525235	0.000253878178409569	0.000284470874051202	0.000137283148052828	0.000396218057943999	0.00013170031151465	0.000226752833763154	0.000203564827274802	0.000242131682974625	0.000203934595094242	0.000293124064691383	0.000204459872675069	0.000226250882433323	0.000212380484867715	0.000202569891415034	0.000273216037645184	0.000184756403451459	0.000142565533938812	0.000189480072042446	0.000249443617902083	0.000210607518650401	0.000238401930756659	0.000212471507497976	0.000230260228776218	0.000214381785846039	0.000211041859056743	0.000194213901537985	0.000191653224371103	0.000147237377041063	0.000167723796480995	0.000170190404119307	0.000160629356035128	0.000160094896050068	0.000233331603590133	0.00015252787958814	0.000361014816716708	0.000148978328472671	0.000146276993082903	0.000216501386912095	0.000337574778657469	0.000202622327494731	0.000169210155142822	0.000164376696594258
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Solobacterium;s__	0.00118367589771532	0.000858842242171504	0.000251284321642286	6.93470005913212e-05	5.78383806662732e-05	0.000110785620156079	4.05145272832261e-05	0.000107848896393881	7.67214947278532e-05	9.39529265200231e-05	0.000167277862990029	0.000134484794323322	4.86182647023652e-05	8.01800609226086e-05	0.000131921228371819	0.000136675822901159	4.52102087656008e-05	4.58150836378831e-05	0.000216938537391311	7.47957775918805e-05	6.45211426084967e-05	0.000365940297471301	0.000119300808967048	0.00216059962770553	0.000120569709222097	8.83523337078762e-05	0.000102917021320343	0.0012763884484284	0.000265427286119779	0.000100317623427027	0.000479532159710963	0.000154691991055827	0.00163507506489849	0.00150528047553402	0.000698112476569745	0.000801446124520969	0.000443916015438103	0.000649314444692777	0.000941811682703963	0.000769618320274163	0.000302468261902483	0.000696540525534509	0.000264275506930684	0.00186239347687153	0.00223380963428536	0.00207252616089572	0.000338443042255939	0.000977506649974288	0.000575636312313756	0.000459528727577813	0.000482654047072487	0.0002141165357749	0.000779067698157244	0.000511378500093727	0.000376671337527349	0.000572418169590182	0.000306061904935885	0.000236482752496375	0.000236051733489681	0.000544226706582515	0.000871277233998138	0.00036625931003259	0.000686920974574536	0.000724627249135213	0.00075813870954853	0.00182284050296243	0.000825725461084297	0.00124661707645272	0.000546290873567029	0.000770733194831861	0.000862256638186396	0.000980184758696348	0.000552287087756449	0.00105959944876334	0.000994728697672022	0.00117630504064305	0.00159076443081457	0.000755212029292861	0.00111074005041773	0.000666976567710951	0.000796020831426571	0.000642299745870757	0.000567820649231153	0.000570620654831112	0.000360834677891792	0.000547193246432595	0.000749200441733454	0.00045923648923446
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA9502;s__	0.00119338535785606	0.00263007972147283	0.000562361268464123	0.0015536697921165	0.0025233728741215	0.0335553251861094	0.000284140244901901	0.000399714275109834	0.00149073791778833	0.00175076470850273	0.00236424001525959	0.00222274331748232	0.00690530771887695	0.000817065943731073	0.00105884059597867	0.0014046555603251	0.00557702816467629	0.00199762336110758	0.000945992856550176	0.0018026550216407	0.000723530657125432	0.00250927648032656	0.00250204482211665	0.00149310242678969	0.00266252932634862	0.000917672645497836	0.000595564484537809	0.00178359556880966	0.00175790722989827	0.00150162154476907	0.000169080724955481	0.00109035328251769	0.000167701365582567	0.000206928976967676	0.000188041387391365	0.00016290902510292	0.000188411502550742	0.000176499198419338	0.000158523819685985	0.000147876974710441	0.000185897720214047	0.00016789064588613	0.000158040905408814	0.000166025443914839	0.000202678289402798	0.000178562336898449	0.000201381834732502	0.000259782400548318	0.000245162693582874	0.000201871215832922	0.000154881442047732	0.000209596744355416	0.000258820278742661	0.000219317262248617	0.000263548588012613	0.000245658945739295	0.000258053774575881	0.000192274813263793	0.000221331628407432	0.000156798949980971	0.000163905098038953	0.000141133529632567	0.000134877482733491	0.000144094836690838	0.000149777289721151	0.000167172623767467	0.00019839035929436	0.000197999339775009	0.000169691602159768	0.000164675196345134	0.0001455391514461	0.000173212402907161	0.000162977289916672	0.000146451697757803	0.000138487312417707	0.00016316425747724	0.000119929560868298	0.000192129124821727	0.000139587645707236	0.000139113899189219	0.000205179925304652	0.00014835142156445	0.000137998211547808	0.000183758236146	0.000194648626452085	0.000129748241964237	0.000170630941137794	0.00014575040543734
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__	0.00209677552378968	0.000494811405119475	0.00113856949006982	0.000489073985958557	0.000655673441401902	0.00171155293640064	0.000213009696937991	0.000864753358705967	6.80358272687957e-05	0.00042852425899388	0.000139004631021118	0.00100059522253023	0.000342116212966136	0.00313219774423712	0.000907804171317598	0.000599851894704142	0.000168909899470229	0.000832361541119498	0.000199815693937064	0.000386588251279034	0.000707453626188983	0.000628431110946007	0.00315774383949754	0.00114144642833566	0.000344568534152329	0.000224177354592778	0.000647356782324438	0.00114617747835747	0.000764686739423962	0.00307789298430707	3.08132763631963e-05	0.00064408047430558	2.97511531013811e-05	3.80187047328043e-05	3.06464740683481e-05	2.97292001682544e-05	2.8856373415288e-05	2.94521726505627e-05	2.70836352345665e-05	2.54858851632544e-05	3.08525653540127e-05	3.35100361774597e-05	2.74299126796706e-05	2.83313800457598e-05	3.79044739169518e-05	3.18355362949063e-05	3.7810244976297e-05	4.15257909846903e-05	0.000100882872232653	3.22751564777e-05	2.39117119636995e-05	3.2643215285094e-05	3.37031834728637e-05	4.08070253913236e-05	4.14285183351601e-05	3.29378885322629e-05	0.000144036166543424	2.98223711937949e-05	3.11893968233232e-05	3.01856646666401e-05	2.9277410291825e-05	2.39345378034225e-05	2.252512264994e-05	2.38508753354297e-05	2.46841793016321e-05	2.83512008613165e-05	3.40829676622387e-05	3.85275168388062e-05	3.01057037319217e-05	2.86222386984386e-05	2.54465891281423e-05	2.70812529166724e-05	2.81925123878313e-05	2.31362043977101e-05	2.16011325088985e-05	2.73826552112318e-05	2.17114835087387e-05	3.63905378337058e-05	2.30383210735396e-05	2.14529186215058e-05	3.42294628781531e-05	2.52981485128169e-05	2.62494200944543e-05	3.33232469763041e-05	3.02105164372547e-05	2.15552131696576e-05	3.22119878959485e-05	2.60546693726385e-05
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Fournierella;s__	0.000161457192263285	0.00018074092781341	0.000130229445358423	0.000481973467104715	0.00161305186276597	0.000393668875627354	5.23078655295927e-05	7.21686921636982e-05	0.000657387123234711	0.000171636514359593	0.00518615854804116	0.00479517452474462	0.0158920159682515	0.00149318281145125	0.000683697597580155	0.000330300841279144	0.000239635069534631	0.000223984169825553	0.00822127806123966	0.0154814267282921	0.0044735392464723	0.000429321065747496	0.0140610050223783	0.00030747572628814	0.000801331072447514	0.00223710395149011	0.000618085175049859	0.000237458209755627	0.00310829017580256	0.00107567865699369	7.34347428535844e-05	0.000143019283347634	6.27428911278337e-05	7.34569520690074e-05	7.52289325501137e-05	6.32677803809977e-05	7.5056471077199e-05	6.80321363649904e-05	7.28153008769977e-05	6.63312177756415e-05	6.86385188578985e-05	6.18195765840555e-05	6.30313240590662e-05	6.75457263185474e-05	8.62867797442186e-05	8.14627281642118e-05	8.74067764053698e-05	0.000101329966480542	7.98891477690641e-05	6.84866427333972e-05	6.68992511594416e-05	8.72559647740627e-05	9.02149976556582e-05	8.86045023350837e-05	0.000100304833125814	8.06972099049063e-05	0.000116662933924362	6.29207411276279e-05	6.67264906704322e-05	6.91235749713957e-05	6.62632914162321e-05	6.04034109187127e-05	5.63688087034483e-05	5.32531779379191e-05	5.32570105376532e-05	6.22041537985891e-05	7.90311730707174e-05	8.44278749660899e-05	6.85773551791391e-05	6.8593565977189e-05	6.69891527500287e-05	7.02555100434003e-05	6.25781756961815e-05	6.21985363968374e-05	5.67160637309442e-05	6.3540963467597e-05	5.51253581095433e-05	7.74748025086633e-05	5.93885480690447e-05	5.40579966511139e-05	8.65689713775572e-05	6.63789377805055e-05	7.07174884670627e-05	8.35639380943389e-05	6.04013666460506e-05	5.86986182092422e-05	6.80091089127133e-05	5.0963086039851e-05
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	0.169479057082714	0.00261959354337239	0.00199335405808247	0.00515782351024078	0.00105022209341048	0.00198017911057265	0.010279920841511	0.016279599131591	0.00224459427228187	0.00265789248746957	0.00637915467535347	0.00801519221763383	0.0138721483204653	0.0177208851751184	0.105895498393071	0.00157830789869031	0.00368352993960374	0.00295251236974475	0.0181501403272865	0.00482904017261961	0.00117781423630328	0.0142392925553535	0.0140504019859484	0.0257589430046564	0.141338910152542	0.00406778052035695	0.00243736500183063	0.00202121233219319	0.00638380315869438	0.00347769583169234	0.0579180506569128	0.0498778127415997	0.0478640391268051	0.0387564934715298	0.0723035013381308	0.0440712382934704	0.0551389359011289	0.0493304785370198	0.0481099834139453	0.0917666876493267	0.0451764187956676	0.0701343524226865	0.0692512332884989	0.0408530162787174	0.0395340391905569	0.0707885888434944	0.0705492594480257	0.0418373742401278	0.0864676172729286	0.0457547321428242	0.0855115392481686	0.0561192185700142	0.0984801711550574	0.0528026875831982	0.0348585036714509	0.0446880092115343	0.120254989741575	0.0268279168582203	0.120926093764611	0.0653336742899204	0.0369094512711708	0.0438727103165525	0.0523051298416034	0.0542889253635629	0.0347942018547402	0.0564195082750821	0.0732373595545207	0.0743953561797459	0.0730502461216983	0.0516743733116182	0.051786393385089	0.0416859882549475	0.0628831650028053	0.106029854308673	0.0279393172266166	0.0419320619244286	0.0385504632034519	0.0802358584656929	0.0509723041417622	0.0657489040673136	0.0823078942202733	0.0619883052595054	0.0666883741576491	0.0826117233187804	0.0479150825407123	0.0263331691877228	0.0530075603391313	0.0525847843466707
